,Feature,POS,KiC,SiC,PeiC,ZiC,Di_Freq,Sum_Zjc,Di_Uniq,DBDi,SenticNet
252,try,VBN,-16,54,-0.2962962962962963,1787,0.003222060748556654,4574,0.3906864888500219,0.0012588156007150722,0.034
253,several,JJ,1,1,1.0,475,0.0008564515140259712,1211,0.3922378199834847,0.00033593267478310184,-0.03
254,Compact,NNP,1,1,1.0,17,3.065194892303476e-05,18,0.9444444444444444,2.8949062871755054e-05,
255,easy,JJ,9,9,1.0,1249,0.0022520167179335537,2582,0.48373353989155693,0.0010893760188609638,0.806
256,charging,NN,1,1,1.0,21,3.7864172199042937e-05,21,1.0,3.7864172199042937e-05,
257,auto,NN,1,1,1.0,126,0.00022718503319425762,232,0.5431034482758621,0.0001233849749244675,-0.57
258,shutdown,NN,1,1,1.0,12,2.1636669828024536e-05,56,0.21428571428571427,4.6364292488624e-06,0.843
259,quick,JJ,8,10,0.8,205,0.00036962644289541914,393,0.5216284987277354,0.00019280768649761052,0.145
260,simultaneously,RB,1,1,1.0,10,1.8030558190020446e-05,24,0.4166666666666667,7.512732579175186e-06,0.083
261,automatically,RB,1,1,1.0,93,0.00016768419116719015,277,0.33574007220216606,5.629830244963424e-05,0.82
262,finish,VBN,1,1,1.0,70,0.00012621390733014314,271,0.25830258302583026,3.2601378277158744e-05,0.1
263,very,RB,37,63,0.5873015873015873,3271,0.0058977955839556884,6503,0.5029986160233738,0.002966583016318477,-0.78
264,convenient,JJ,0,2,0.0,97,0.00017489641444319833,135,0.7185185185185186,0.00012566631259992769,0.034
265,no,RB,1,5,0.2,282,0.0005084617409585766,700,0.40285714285714286,0.00020483744421474087,
266,burn,VBN,-1,3,-0.3333333333333333,191,0.0003443836614293905,631,0.30269413629160064,0.00010424291494930838,-0.05
267,batteries.also,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
268,highest,JJS,1,1,1.0,33,5.950084202706747e-05,57,0.5789473684210527,3.444785591040749e-05,0.117
269,box,NN,-2,6,-0.3333333333333333,765,0.001379337701536564,1311,0.5835240274599542,0.0008048766908279722,0.037
270,prior,JJ,3,3,1.0,50,9.015279095010223e-05,175,0.2857142857142857,2.575794027145778e-05,
271,outperfome,VBD,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
272,Alkalines,NNPS,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
273,previously,RB,3,5,0.6,75,0.00013522918642515334,177,0.423728813559322,5.73005027225226e-05,
274,canon,NN,1,3,0.3333333333333333,215,0.0003876570010854396,231,0.9307359307359307,0.00036080629971155633,0.083
275,a70,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
276,definately,RB,2,2,1.0,37,6.671306530307565e-05,57,0.6491228070175439,4.3304972214277174e-05,-0.03
277,buy.one,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
278,complaint,NN,2,8,0.25,236,0.0004255211732844825,401,0.5885286783042394,0.0002504314137035857,-0.88
279,however,RB,1,1,1.0,669,0.001206244342912368,1429,0.46815955213435967,0.0005647148113424592,
280,spring,NNS,1,1,1.0,41,7.392528857908383e-05,57,0.7192982456140351,5.3174330381446264e-05,-0.06
281,hold,VB,0,2,0.0,512,0.0009231645793290468,706,0.7252124645892352,0.0006694904597967026,0.786
282,smaller,JJR,1,1,1.0,128,0.0002307911448322617,175,0.7314285714285714,0.0001688072373630257,-0.78
283,aaa,NNS,1,1,1.0,22,3.966722801804498e-05,24,0.9166666666666666,3.63616256832079e-05,
284,break,VB,-3,5,-0.6,675,0.0012170626778263802,840,0.8035714285714286,0.0009779967946819126,-0.03
285,too,RB,-7,13,-0.5384615384615384,1044,0.0018823902750381347,2149,0.48580735225686367,0.0009144790354303456,
286,firmly,RB,1,1,1.0,10,1.8030558190020446e-05,14,0.7142857142857143,1.287897013572889e-05,0.91
287,absolutely,RB,7,11,0.6363636363636364,164,0.0002957011543163353,376,0.43617021276595747,0.0001289760353932952,0.883
288,affect,NN,1,1,1.0,21,3.7864172199042937e-05,61,0.3442622950819672,1.3035206822621339e-05,0.848
289,double,JJ,0,2,0.0,68,0.00012260779569213905,128,0.53125,6.513539146144887e-05,0.919
290,a,NN,1,1,1.0,73,0.00013162307478714925,116,0.6293103448275862,8.283176258156806e-05,
291,annoyance,NN,1,1,1.0,15,2.704583728503067e-05,40,0.375,1.0142188981886501e-05,-0.33
292,triple,JJ,1,1,1.0,7,1.2621390733014313e-05,11,0.6363636363636364,8.03179410282729e-06,0.768
293,hassle,NN,1,1,1.0,102,0.00018391169353820856,186,0.5483870967741935,0.00010085479968224339,-0.28
294,stay,VB,-5,7,-0.7142857142857143,337,0.0006076298110036891,591,0.5702199661590525,0.000346482650267755,0.058
295,clip,NN,1,1,1.0,95,0.00017129030280519424,262,0.36259541984732824,6.21090792614254e-05,0.082
296,sturdily.overall,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
297,sufficient,JJ,1,1,1.0,29,5.22886187510593e-05,48,0.6041666666666666,3.159104049543166e-05,0.22
298,primarily,RB,2,2,1.0,32,5.769778620806543e-05,62,0.5161290322580645,2.977950255900151e-05,-0.97
299,perhaps,RB,-3,5,-0.6,103,0.0001857147493572106,232,0.44396551724137934,8.245094475772713e-05,
300,involve,VB,1,1,1.0,21,3.7864172199042937e-05,121,0.17355371900826447,6.571467902313237e-06,0.07
301,loading,NN,1,1,1.0,27,4.868250711305521e-05,83,0.3253012048192771,1.5836478217499887e-05,
302,holding,NN,1,1,1.0,1,1.8030558190020446e-06,8,0.125,2.2538197737525558e-07,0.081
303,mechanism,NNS,1,1,1.0,64,0.00011539557241613085,76,0.8421052631578947,9.717521887674177e-05,0.08
304,read,VBG,-23,71,-0.323943661971831,692,0.001247714626749415,1727,0.40069484655471915,0.0004999528209094355,-0.02
305,review,NNS,3,11,0.2727272727272727,1096,0.001976149177626241,2381,0.4603107937841243,0.0009096427965889795,0.727
306,everything,NN,1,9,0.1111111111111111,461,0.0008312087325599426,1192,0.38674496644295303,0.0003214657933809845,0.099
307,positive,JJ,-1,5,-0.2,76,0.00013703224224415538,158,0.4810126582278481,6.59142431047836e-05,0.346
308,reviewer,NNS,2,4,0.5,193,0.0003479897730673946,438,0.4406392694063927,0.00015333795936531316,0.8
309,say,VBG,14,26,0.5384615384615384,1520,0.002740644844883108,3384,0.4491725768321513,0.001231022507157897,0.614
310,simple,JJ,10,12,0.8333333333333334,369,0.0006653275972117545,867,0.42560553633217996,0.0002831671088479094,0.932
311,prong,NNS,1,1,1.0,49,8.834973513110019e-05,50,0.98,8.658274042847818e-05,
312,outlet,NN,1,1,1.0,87,0.00015686585625317788,92,0.9456521739130435,0.00014834053797854865,-0.84
313,extension,NN,4,6,0.6666666666666666,62,0.00011178946077812676,90,0.6888888888888889,7.701051742493177e-05,0.161
314,nimh,NN,1,1,1.0,5,9.015279095010223e-06,5,1.0,9.015279095010223e-06,
315,-LRB-,NNP,1,1,1.0,974,0.0017561763677079916,2411,0.40398175031107425,0.0007094632028816192,
316,light,NNS,2,4,0.5,625,0.0011269098868762779,696,0.8979885057471264,0.001011952125427692,0.037
317,tell,VBG,0,6,0.0,704,0.0012693512965774394,1681,0.4187983343248067,0.0005316022086796653,0.076
318,let,VB,-9,17,-0.5294117647058824,371,0.0006689337088497585,1014,0.36587771203155817,0.00024474793489473413,0.108
319,know,VB,-4,12,-0.3333333333333333,979,0.0017651916468030017,2543,0.3849783720015729,0.0006795606064569951,0.103
320,fully,RB,2,2,1.0,125,0.00022538197737525557,242,0.5165289256198347,0.00011641631062771465,0.841
321,in,RB,1,1,1.0,133,0.00023980642392727194,262,0.5076335877862596,0.00012173379535239378,0.157
322,pocket,NN,1,1,1.0,125,0.00022538197737525557,140,0.8928571428571429,0.0002012339083707639,0.092
323,2-1/2,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
324,inch,NNS,1,1,1.0,122,0.00021997280991824944,145,0.8413793103448276,0.00018508057110363057,-0.12
325,dimension,NN,1,1,1.0,15,2.704583728503067e-05,32,0.46875,1.2677736227358126e-05,0.943
326,handheld,JJ,1,1,1.0,14,2.5242781466028627e-05,33,0.42424242424242425,1.070905880376972e-05,0.067
327,Garmin,NNP,-3,5,-0.6,99,0.00017850252608120242,246,0.4024390243902439,7.183638244731318e-05,
328,GPS,NNP,0,2,0.0,31,5.589473038906338e-05,99,0.31313131313131315,1.750239032384813e-05,
329,testing,NN,1,1,1.0,21,3.7864172199042937e-05,73,0.2876712328767123,1.0892433098354818e-05,0.744
330,Energizer,NNP,1,1,1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,
331,run,VBD,2,4,0.5,914,0.0016479930185678688,2894,0.3158258465791292,0.0005204787902456918,-0.74
332,bit,NN,2,2,1.0,480,0.0008654667931209814,955,0.5026178010471204,0.00043499901643777073,0.708
333,longer,JJR,1,1,1.0,342,0.0006166450900986993,690,0.4956521739130435,0.0003056414794402249,0.865
334,calculate,VBP,1,1,1.0,5,9.015279095010223e-06,64,0.078125,7.043186792976737e-07,0.101
335,deal,NN,3,3,1.0,342,0.0006166450900986993,647,0.5285935085007728,0.0003259545916750466,0.089
336,pack,NN,2,2,1.0,179,0.000322746991601366,300,0.5966666666666667,0.00019257237165548174,0.067
337,1850mah,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
338,that,RB,1,1,1.0,58,0.0001045772375021186,130,0.4461538461538462,4.665753673171446e-05,
339,save,VB,-7,11,-0.6363636363636364,408,0.0007356467741528342,1116,0.3655913978494624,0.0002689461324859824,0.112
340,money,NN,1,7,0.14285714285714285,933,0.0016822510791289077,2353,0.3965150871228219,0.00066703793320326,0.866
341,friend,NNS,3,9,0.3333333333333333,246,0.00044355173147450297,537,0.4581005586592179,0.00020319129598273322,0.799
342,overnight,JJ,1,1,1.0,53,9.556195840710837e-05,63,0.8412698412698413,8.039339358058323e-05,
343,day,NN,0,4,0.0,1180,0.002127605866422413,2259,0.5223550243470563,0.0011113656141560192,0.761
344,hate,VBP,0,4,0.0,65,0.0001171986282351329,220,0.29545454545454547,3.462686743310745e-05,-0.83
345,switch,VB,4,6,0.6666666666666666,419,0.0007554803881618567,762,0.5498687664041995,0.00041541506908112594,0.155
346,never,RB,-13,19,-0.6842105263157895,1022,0.0018427230470200897,2155,0.47424593967517403,0.0008739039229951423,
347,complain,VB,1,1,1.0,124,0.00022357892155625353,235,0.5276595744680851,0.00011797355860840612,-0.88
348,fastest,JJS,1,1,1.0,12,2.1636669828024536e-05,38,0.3157894736842105,6.832632577270906e-06,0.167
349,mAh,NNP,1,1,1.0,5,9.015279095010223e-06,5,1.0,9.015279095010223e-06,
350,value,VBN,1,1,1.0,165,0.0002975042101353374,356,0.46348314606741575,0.00013788818728182773,0.741
351,lightweight,JJ,1,1,1.0,31,5.589473038906338e-05,36,0.8611111111111112,4.813157339058236e-05,0.355
352,enjoy,VBN,-2,4,-0.5,155,0.00027947365194531693,543,0.285451197053407,7.977608849267794e-05,0.868
353,Batteries,NNPS,1,1,1.0,6,1.0818334914012268e-05,6,1.0,1.0818334914012268e-05,
354,cd,NN,-2,10,-0.2,600,0.0010818334914012267,1787,0.33575825405707893,0.0003632345242533498,0.734
355,player,NN,-9,21,-0.42857142857142855,1288,0.0023223358948746336,1522,0.8462549277266754,0.001965288194874197,-0.80
356,compare,VBN,-3,5,-0.6,231,0.0004165058941894723,456,0.506578947368421,0.00021099311745124584,0.178
357,individually,RB,1,1,1.0,9,1.62275023710184e-05,30,0.3,4.86825071130552e-06,
358,prevent,VBZ,1,1,1.0,51,9.195584676910428e-05,139,0.3669064748201439,3.3739195577153366e-05,0.148
359,overcharge,VBG,1,1,1.0,6,1.0818334914012268e-05,7,0.8571428571428571,9.2728584977248e-06,0.028
360,assume,VBZ,1,1,1.0,45,8.113751185509201e-05,141,0.3191489361702128,2.589495059205064e-05,0.932
361,nicad,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
362,few,JJ,3,7,0.42857142857142855,873,0.001574067729988785,1844,0.4734273318872017,0.0007452066856183348,-0.72
363,month,NNS,-5,9,-0.5555555555555556,1384,0.00249542925349883,2001,0.6916541729135433,0.001725974056392994,-0.87
364,perfectly,RB,2,4,0.5,304,0.0005481289689766215,432,0.7037037037037037,0.0003857203855761411,0.893
365,Canon,NNP,4,12,0.3333333333333333,290,0.000522886187510593,296,0.9797297297297297,0.000512287143169162,
366,PowerShot,NNP,1,1,1.0,27,4.868250711305521e-05,27,1.0,4.868250711305521e-05,
367,a60,NN,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
368,LESS,NNP,1,1,1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
369,time!the,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
370,portable,JJ,1,1,1.0,146,0.0002632461495742985,167,0.874251497005988,0.0002301433403463927,0.182
371,bring,VB,-1,7,-0.14285714285714285,158,0.00028488281940232304,362,0.43646408839779005,0.0001243411200706272,0.121
372,anywhere,RB,1,1,1.0,95,0.00017129030280519424,170,0.5588235294117647,9.572105156760856e-05,
373,charging.the,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
374,downside,NN,1,1,1.0,47,8.47436234930961e-05,74,0.6351351351351351,5.38236527591286e-05,-0.82
375,find,VBN,8,24,0.3333333333333333,1600,0.0028848893104032715,4242,0.3771805752003772,0.0010881242094873255,-0.81
376,leave,VB,3,3,1.0,354,0.0006382817599267239,728,0.48626373626373626,0.00031037327337096184,0.094
377,overheat,VB,1,1,1.0,15,2.704583728503067e-05,15,1.0,2.704583728503067e-05,-0.92
378,back,RB,0,2,0.0,1473,0.002655901221390012,2944,0.5003396739130435,0.0013288527510555324,0.823
379,new,JJ,5,11,0.45454545454545453,1439,0.002594597323543942,3848,0.373960498960499,0.0009702769097140678,0.081
380,ni,NN,1,1,1.0,5,9.015279095010223e-06,6,0.8333333333333334,7.512732579175186e-06,
381,mh,NN,1,1,1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,
382,cycle,VBN,1,1,1.0,50,9.015279095010223e-05,61,0.819672131147541,7.389573028696905e-05,0.106
383,mean,VB,0,2,0.0,260,0.0004687945129405316,609,0.4269293924466338,0.00020014215659201677,0.756
384,row,NN,1,1,1.0,20,3.606111638004089e-05,38,0.5263157894736842,1.8979534936863627e-05,-0.73
385,rather,RB,1,1,1.0,195,0.0003515958847053987,471,0.4140127388535032,0.00014556517519650266,
386,first,JJ,-39,121,-0.32231404958677684,1434,0.002585582044448932,2891,0.4960221376686268,0.0012825059328051777,0.157
387,discharge,NN,1,1,1.0,14,2.5242781466028627e-05,14,1.0,2.5242781466028627e-05,-0.79
388,reach,VBP,1,1,1.0,76,0.00013703224224415538,143,0.5314685314685315,7.282832454934131e-05,0.084
389,higher,JJR,1,1,1.0,138,0.0002488217030222822,228,0.6052631578947368,0.0001506026097240129,0.831
390,level,NN,1,1,1.0,188,0.0003389744939723844,583,0.32246998284734135,0.00010930909925696101,0.842
391,finally,RB,1,9,0.1111111111111111,340,0.0006130389784606952,819,0.41514041514041516,0.00025449725601542903,
392,capacity,NN,1,1,1.0,71,0.00012801696314914516,85,0.8352941176470589,0.00010693181627752125,-0.87
393,havent,VBP,1,1,1.0,16,2.8848893104032714e-05,25,0.64,1.8463291586580936e-05,
394,low,JJ,4,6,0.6666666666666666,399,0.0007194192717818158,541,0.7375231053604436,0.0005305883353806738,-0.32
395,knock,NN,1,1,1.0,38,6.851612112207769e-05,56,0.6785714285714286,4.649308218998129e-05,0.05
396,wood,NN,1,1,1.0,18,3.24550047420368e-05,29,0.6206896551724138,2.0144485701953878e-05,-0.05
397,meg,NN,1,1,1.0,14,2.5242781466028627e-05,46,0.30434782608695654,7.682585663573931e-06,-0.04
398,card,NN,11,43,0.2558139534883721,1646,0.0029678298780773655,2189,0.7519415258108726,0.00223163452686859,0.911
399,quality,NN,-2,8,-0.25,1612,0.002906525980231296,1947,0.8279404211607602,0.0024064303441873906,0.846
400,motion,NN,1,1,1.0,25,4.507639547505112e-05,69,0.36231884057971014,1.6332027346033013e-05,0.087
401,combo,NN,1,1,1.0,40,7.212223276008178e-05,59,0.6779661016949152,4.889642898988595e-05,0.09
402,hesitant,JJ,1,1,1.0,17,3.065194892303476e-05,39,0.4358974358974359,1.3361105940810025e-05,0.599
403,unfavorable,JJ,1,1,1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,-0.84
404,size,NN,0,2,0.0,413,0.0007446620532478445,562,0.7348754448398577,0.0005472338576358716,0.056
405,machine,NNS,0,4,0.0,358,0.000645493983202732,1012,0.35375494071146246,0.00022834668575748821,0.063
406,wean,VBG,1,1,1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,0.756
407,VHS,NNP,1,1,1.0,68,0.00012260779569213905,96,0.7083333333333334,8.684718861526516e-05,
408,collection,NN,1,1,1.0,39,7.031917694107974e-05,127,0.30708661417322836,2.159407795828433e-05,0.081
409,replace,VB,6,12,0.5,661,0.0011918198963603516,829,0.7973462002412546,0.0009502930657348522,0.852
410,DVD,NNP,0,2,0.0,102,0.00018391169353820856,219,0.4657534246575342,8.565750109998754e-05,
411,build,VBN,2,6,0.3333333333333333,487,0.0008780881838539958,832,0.5853365384615384,0.0005139770980010769,0.859
412,setup,NN,1,11,0.09090909090909091,362,0.0006527062064787402,520,0.6961538461538461,0.0004543839360486614,-0.82
413,resolution,NN,1,1,1.0,115,0.00020735141918523515,177,0.6497175141242938,0.0001347198486231754,0.065
414,special,JJ,1,1,1.0,63,0.00011359251659712881,191,0.3298429319371728,3.746768872051893e-05,0.813
415,effect,NNS,1,1,1.0,71,0.00012801696314914516,281,0.2526690391459075,3.2345923073271556e-05,-0.79
416,progressive,JJ,1,1,1.0,11,1.983361400902249e-05,23,0.4782608695652174,9.485641482575975e-06,
417,scan,NN,1,3,0.3333333333333333,170,0.0003065194892303476,547,0.31078610603290674,9.526199848109522e-05,-0.04
418,hdtv,NN,1,1,1.0,71,0.00012801696314914516,74,0.9594594594594594,0.00012282708626472035,
419,owner,NNS,1,1,1.0,65,0.0001171986282351329,154,0.42207792207792205,4.946695347586778e-05,0.072
420,suitable,JJ,1,1,1.0,20,3.606111638004089e-05,41,0.4878048780487805,1.7590788478068728e-05,0.837
421,people,NNS,1,7,0.14285714285714285,544,0.0009808623655371124,1469,0.37031994554118447,0.00036323289778910083,0.105
422,versatile,JJ,1,1,1.0,11,1.983361400902249e-05,23,0.4782608695652174,9.485641482575975e-06,0.135
423,product.cons,NN,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
424,universal,JJ,2,2,1.0,35,6.310695366507157e-05,48,0.7291666666666666,4.601548704744802e-05,0.111
425,item,NN,-11,71,-0.15492957746478872,741,0.001336064361880515,1105,0.6705882352941176,0.0008959490426728159,
426,Christmas,NNP,0,2,0.0,167,0.0003011103217733415,284,0.5880281690140845,0.00017706135118361981,
427,gift,NN,1,1,1.0,160,0.00028848893104032713,249,0.642570281124498,0.0001853744135198889,0.909
428,brother,NN,3,5,0.6,59,0.00010638029332112063,93,0.6344086021505376,6.748857318221632e-05,0.792
429,like,VBD,14,50,0.28,698,0.0012585329616634272,1741,0.4009190120620333,0.000504569791637606,
430,decide,VBD,9,21,0.42857142857142855,421,0.0007590864997998609,936,0.4497863247863248,0.0003414267269398947,0.104
431,wife,NN,3,11,0.2727272727272727,134,0.00024160947974627398,255,0.5254901960784314,0.00012696341288627732,0.72
432,glad,JJ,4,4,1.0,110,0.00019833614009022492,254,0.4330708661417323,8.589360397608166e-05,0.31
433,playback,NN,1,1,1.0,108,0.00019473002845222083,128,0.84375,0.00016430346150656132,0.054
434,VCR,NNP,1,1,1.0,50,9.015279095010223e-05,53,0.9433962264150944,8.504980278311531e-05,
435,operate,VBZ,1,1,1.0,106,0.00019112391681421674,265,0.4,7.64495667256867e-05,0.953
436,JVC,NNP,-1,3,-0.3333333333333333,65,0.0001171986282351329,66,0.9848484848484849,0.0001154228914436915,
437,tv,NN,0,6,0.0,905,0.0016317655161968503,991,0.9132189707366297,0.0014901592251848129,
438,choice,NN,2,2,1.0,137,0.0002470186472032801,401,0.341645885286783,8.439290440610817e-05,0.188
439,combination,NN,0,2,0.0,48,8.654667931209814e-05,90,0.5333333333333333,4.6158228966452346e-05,0.09
440,trust,VBN,1,1,1.0,63,0.00011359251659712881,193,0.32642487046632124,3.707942251616122e-05,0.66
441,electronics,NNS,1,1,1.0,107,0.0001929269726332188,112,0.9553571428571429,0.0001843141613549501,0.123
442,dvd,NN,-1,3,-0.3333333333333333,575,0.0010367570959261758,1483,0.3877275792312879,0.0004019793190543163,0.07
443,vcr,NN,2,2,1.0,82,0.00014785057715816766,102,0.803921568627451,0.00011886026791146811,
444,couple,NN,3,7,0.42857142857142855,418,0.0007536773323428546,796,0.5251256281407035,0.0003957752825619513,0.067
445,now,RB,2,12,0.16666666666666666,1681,0.003030936831742437,3582,0.46929089893914017,0.0014223910703961577,
446,write,VBG,0,4,0.0,273,0.0004922342385875582,962,0.28378378378378377,0.00013968809473430705,0.831
447,probably,RB,1,5,0.2,323,0.0005823870295376605,720,0.4486111111111111,0.0002612652924175894,-0.76
448,exception,NN,1,1,1.0,26,4.687945129405316e-05,60,0.43333333333333335,2.0314428894089703e-05,0.088
449,rule.The,NNP,1,1,1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
450,disadvantage,NNS,1,1,1.0,10,1.8030558190020446e-05,16,0.625,1.126909886876278e-05,-0.64
451,ff,VB,1,1,1.0,11,1.983361400902249e-05,11,1.0,1.983361400902249e-05,
452,-lrb-_VBZ,VBZ,1,1,1.0,335,0.0006040236993656849,697,0.4806312769010043,0.0002903126819045975,
453,panasonic,JJ,0,2,0.0,16,2.8848893104032714e-05,16,1.0,2.8848893104032714e-05,
